,catégorie,rang,nom,an,temps
36,RH,138.0,Ael,-9223372036854775808,1900-01-01 01:10:06
37,MH4,18.0,Aep,-9223372036854775808,1900-01-01 03:19:19.600000
38,QH1,91.0,Aer,-9223372036854775808,1900-01-01 00:43:43.600000
39,QD3,19.0,Aes,-9223372036854775808,1900-01-01 00:50:37.300000
40,SH3,194.0,Aes,-9223372036854775808,1900-01-01 01:42:35.700000
41,MD3,1.0,Aes,-9223372036854775808,1900-01-01 03:13:12.300000
42,SH4,54.0,Aes,-9223372036854775808,1900-01-01 01:38:05.200000
43,MH3,16.0,Aes,-9223372036854775808,1900-01-01 02:58:01
44,QH4,34.0,Aga,-9223372036854775808,1900-01-01 00:48:51.800000
45,RH,36.0,Agi,-9223372036854775808,1900-01-01 00:47:42.500000
46,SD1,89.0,Ago,-9223372036854775808,1900-01-01 02:30:19.700000
47,K8,6.0,Ago,-9223372036854775808,1900-01-01 00:18:15.200000
48,QH3,70.0,Agr,-9223372036854775808,1900-01-01 00:45:33
49,K6,12.0,Agr,-9223372036854775808,1900-01-01 00:21:12.500000
50,MH3,24.0,Ahm,-9223372036854775808,1900-01-01 03:01:52.400000
51,MH2,151.0,Akp,-9223372036854775808,1900-01-01 03:21:09.300000
52,SH3,400.0,Akt,-9223372036854775808,1900-01-01 02:26:12.400000
53,MH2,273.0,Ala,-9223372036854775808,1900-01-01 03:40:58.800000
54,SH3,278.0,Ala,-9223372036854775808,1900-01-01 01:49:08.300000
55,QH3,103.0,Alb,-9223372036854775808,1900-01-01 00:48:35.300000
56,QD2,132.0,Alb,-9223372036854775808,1900-01-01 00:59:06.800000
57,SH2,140.0,Alb,-9223372036854775808,1900-01-01 01:31:20.100000
58,SH1,207.0,Ald,-9223372036854775808,1900-01-01 02:38:44.600000
59,MH2,269.0,Ale,-9223372036854775808,1900-01-01 03:40:12.200000
60,MH3,136.0,All,-9223372036854775808,1900-01-01 03:30:52.100000
61,K2,104.0,All,-9223372036854775808,1900-01-01 00:24:48.100000
62,K2,99.0,All,-9223372036854775808,1900-01-01 00:24:11.100000
63,K7,61.0,All,-9223372036854775808,1900-01-01 00:23:33
64,MH2,5.0,All,-9223372036854775808,1900-01-01 02:32:51.200000
65,SH3,398.0,All,-9223372036854775808,1900-01-01 02:24:43.400000
66,QH4,82.0,All,-9223372036854775808,1900-01-01 00:55:57.900000
67,MH2,212.0,All,-9223372036854775808,1900-01-01 03:29:36.400000
68,K3,81.0,All,-9223372036854775808,1900-01-01 00:20:06.600000
69,MH3,64.0,All,-9223372036854775808,1900-01-01 03:16:17.600000
70,RH,105.0,All,-9223372036854775808,1900-01-01 01:00:16
71,K8,69.0,All,-9223372036854775808,1900-01-01 00:23:59.900000
72,K2,47.0,All,-9223372036854775808,1900-01-01 00:19:27.700000
73,SH1,93.0,All,-9223372036854775808,1900-01-01 01:34:57.600000
74,MH2,205.0,All,-9223372036854775808,1900-01-01 03:29:12.200000
75,SH4,116.0,All,-9223372036854775808,1900-01-01 01:45:25.100000
76,MH1,3.0,Alm,-9223372036854775808,1900-01-01 02:14:52.900000
77,SH2,11.0,Alm,-9223372036854775808,1900-01-01 01:14:43.100000
78,MH2,86.0,Alm,-9223372036854775808,1900-01-01 03:08:10
79,SH4,198.0,Alm,-9223372036854775808,1900-01-01 02:00:15.900000
80,QD2,115.0,Alt,-9223372036854775808,1900-01-01 00:58:01.800000
81,MD2,30.0,Alt,-9223372036854775808,1900-01-01 03:46:55.600000
82,MD3,3.0,Alt,-9223372036854775808,1900-01-01 03:19:57.700000
83,SH2,327.0,Alv,-9223372036854775808,1900-01-01 01:45:32.300000
84,MH2,178.0,Ama,-9223372036854775808,1900-01-01 03:26:24.200000
85,MH4,20.0,Ama,-9223372036854775808,1900-01-01 03:20:17.700000
86,RH,70.0,Ama,-9223372036854775808,1900-01-01 00:53:41.400000
87,SH2,266.0,Ama,-9223372036854775808,1900-01-01 01:40:11.600000
88,QD2,8.0,Ama,-9223372036854775808,1900-01-01 00:43:07.900000
89,MH2,406.0,Amb,-9223372036854775808,1900-01-01 04:17:54.200000
90,MH2,370.0,Amb,-9223372036854775808,1900-01-01 04:01:27.800000
91,SH3,286.0,Ame,-9223372036854775808,1900-01-01 01:49:24.600000
92,SH4,176.0,Ami,-9223372036854775808,1900-01-01 01:55:27.800000
93,MH3,165.0,Ami,-9223372036854775808,1900-01-01 03:34:01.600000
94,K4,13.0,Amm,-9223372036854775808,1900-01-01 00:16:09.800000
95,SH2,28.0,Amm,-9223372036854775808,1900-01-01 01:19:23
96,K3,26.0,Amm,-9223372036854775808,1900-01-01 00:17:37.700000
97,SH4,34.0,Amm,-9223372036854775808,1900-01-01 01:34:16.400000
98,MH2,319.0,Amr,-9223372036854775808,1900-01-01 03:49:04.900000
99,QH3,49.0,Ams,-9223372036854775808,1900-01-01 00:43:01.900000
100,QD3,2.0,Ams,-9223372036854775808,1900-01-01 00:41:26.700000
101,SH1,122.0,Ams,-9223372036854775808,1900-01-01 01:40:03.500000
102,QH4,35.0,Ana,-9223372036854775808,1900-01-01 00:48:57.100000
103,QH3,62.0,And,-9223372036854775808,1900-01-01 00:44:56
104,K4,63.0,And,-9223372036854775808,1900-01-01 00:19:25
105,K8,59.0,And,-9223372036854775808,1900-01-01 00:23:15.400000
106,QD1,157.0,And,-9223372036854775808,1900-01-01 01:27:04.500000
107,SH3,383.0,And,-9223372036854775808,1900-01-01 02:08:56.500000
108,SH3,59.0,And,-9223372036854775808,1900-01-01 01:29:21.700000
109,SH1,106.0,And,-9223372036854775808,1900-01-01 01:36:54.800000
110,MH3,133.0,And,-9223372036854775808,1900-01-01 03:29:31.100000
111,QH4,38.0,And,-9223372036854775808,1900-01-01 00:49:25.600000
112,K9,24.0,And,-9223372036854775808,1900-01-01 00:20:45.400000
113,SH3,50.0,And,-9223372036854775808,1900-01-01 01:28:11.300000
114,K8,47.0,And,-9223372036854775808,1900-01-01 00:21:56.200000
115,MH3,18.0,And,-9223372036854775808,1900-01-01 02:59:07.500000
116,K2,63.0,And,-9223372036854775808,1900-01-01 00:20:45
117,QH3,124.0,And,-9223372036854775808,1900-01-01 00:50:18.800000
118,MH3,58.0,And,-9223372036854775808,1900-01-01 03:15:12
119,SH2,233.0,Ang,-9223372036854775808,1900-01-01 01:37:59.400000
120,MH3,212.0,Ang,-9223372036854775808,1900-01-01 03:42:08.800000
121,MH3,69.0,Ang,-9223372036854775808,1900-01-01 03:17:49.900000
122,SD3,9.0,Ann,-9223372036854775808,1900-01-01 01:39:52.300000
123,SH3,339.0,Ann,-9223372036854775808,1900-01-01 01:56:44.900000
124,SD1,1.0,Ann,-9223372036854775808,1900-01-01 01:21:41.400000
125,QD1,16.0,Ann,-9223372036854775808,1900-01-01 00:44:02.300000
126,QH2,144.0,Ans,-9223372036854775808,1900-01-01 00:47:05.500000
127,QH2,204.0,Ans,-9223372036854775808,1900-01-01 00:50:49.900000
128,K4,77.0,Ant,-9223372036854775808,1900-01-01 00:24:20.200000
129,QD2,38.0,Ant,-9223372036854775808,1900-01-01 00:51:09
130,K2,55.0,Ant,-9223372036854775808,1900-01-01 00:20:07.700000
131,QH4,40.0,Ant,-9223372036854775808,1900-01-01 00:49:40.100000
132,MH1,125.0,Ant,-9223372036854775808,1900-01-01 04:03:50.700000
133,MH2,403.0,Ant,-9223372036854775808,1900-01-01 04:15:41.100000
134,QH2,274.0,Ant,-9223372036854775808,1900-01-01 01:05:25
135,QD2,172.0,Ant,-9223372036854775808,1900-01-01 01:05:24
136,SD3,39.0,Ant,-9223372036854775808,1900-01-01 01:50:58.700000
137,MH4,154.0,Ant,-9223372036854775808,1900-01-01 04:15:32
138,MH2,167.0,Ant,-9223372036854775808,1900-01-01 03:24:01.800000
139,SH2,71.0,Anz,-9223372036854775808,1900-01-01 01:25:27.200000
140,K3,15.0,Apo,-9223372036854775808,1900-01-01 00:16:56.100000
141,MH2,201.0,App,-9223372036854775808,1900-01-01 03:28:29.700000
142,SH3,147.0,App,-9223372036854775808,1900-01-01 01:37:48.300000
143,K2,110.0,App,-9223372036854775808,1900-01-01 00:25:21.400000
144,QD4,36.0,Aqu,-9223372036854775808,1900-01-01 01:47:11.400000
145,K8,33.0,Aqu,-9223372036854775808,1900-01-01 00:20:54.300000
146,SH3,227.0,Arb,-9223372036854775808,1900-01-01 01:44:37.500000
147,MH4,5.0,Ard,-9223372036854775808,1900-01-01 03:04:42
148,SH4,104.0,Ard,-9223372036854775808,1900-01-01 01:43:56.600000
149,RH,103.0,Ard,-9223372036854775808,1900-01-01 00:59:59.700000
150,RH,109.0,Ard,-9223372036854775808,1900-01-01 01:01:02.100000
151,SH2,5.0,Are,-9223372036854775808,1900-01-01 01:12:57.600000
152,MH2,398.0,Are,-9223372036854775808,1900-01-01 04:13:10.300000
153,SH1,94.0,Are,-9223372036854775808,1900-01-01 01:35:00.500000
154,MH3,232.0,Arf,-9223372036854775808,1900-01-01 03:45:53.600000
155,MD1,6.0,Arg,-9223372036854775808,1900-01-01 03:21:19.300000
156,SH4,188.0,Arl,-9223372036854775808,1900-01-01 01:57:34.800000
157,QH1,89.0,Arm,-9223372036854775808,1900-01-01 00:43:41.100000
158,SH2,451.0,Arm,-9223372036854775808,1900-01-01 02:18:55.200000
159,SH2,381.0,Arm,-9223372036854775808,1900-01-01 01:54:03
160,MH2,103.0,Arn,-9223372036854775808,1900-01-01 03:11:02
161,SH4,36.0,Arn,-9223372036854775808,1900-01-01 01:34:38.300000
162,SH2,83.0,Arn,-9223372036854775808,1900-01-01 01:26:06.500000
163,MD3,33.0,Arn,-9223372036854775808,1900-01-01 04:14:36.900000
164,SH3,22.0,Arn,-9223372036854775808,1900-01-01 01:23:17.700000
165,MH3,230.0,Arn,-9223372036854775808,1900-01-01 03:45:20.700000
166,SD2,6.0,Arn,-9223372036854775808,1900-01-01 01:28:50.100000
167,SH2,243.0,Arr,-9223372036854775808,1900-01-01 01:38:29.400000
168,MH2,438.0,Arz,-9223372036854775808,1900-01-01 04:44:54.800000
169,MH4,167.0,Ass,-9223372036854775808,1900-01-01 04:24:48.900000
170,QD2,106.0,Att,-9223372036854775808,1900-01-01 00:57:29.800000
171,MH2,256.0,Aub,-9223372036854775808,1900-01-01 03:38:02.800000
172,SH3,361.0,Aub,-9223372036854775808,1900-01-01 02:01:12.800000
173,SD1,62.0,Aub,-9223372036854775808,1900-01-01 02:01:12.600000
174,SD3,98.0,Aub,-9223372036854775808,1900-01-01 02:13:55
175,MH3,382.0,Aub,-9223372036854775808,1900-01-01 04:47:11.800000
176,MH2,260.0,Aub,-9223372036854775808,1900-01-01 03:38:37.900000
177,QD2,152.0,Aub,-9223372036854775808,1900-01-01 01:01:36.500000
178,QH2,227.0,Aub,-9223372036854775808,1900-01-01 00:53:16.100000
179,SD3,28.0,Aub,-9223372036854775808,1900-01-01 01:48:44.800000
180,SH2,376.0,Aub,-9223372036854775808,1900-01-01 01:53:28.400000
181,MH3,142.0,Aub,-9223372036854775808,1900-01-01 03:31:32.600000
182,QD2,187.0,Aub,-9223372036854775808,1900-01-01 01:12:08.700000
183,SH3,191.0,Aub,-9223372036854775808,1900-01-01 01:42:07
184,SD3,50.0,Aub,-9223372036854775808,1900-01-01 01:54:01.900000
185,QD1,49.0,Aub,-9223372036854775808,1900-01-01 00:48:53.800000
186,SD4,38.0,Auc,-9223372036854775808,1900-01-01 02:46:21.400000
187,SH4,215.0,Auc,-9223372036854775808,1900-01-01 02:04:26.500000
188,SH2,399.0,Auf,-9223372036854775808,1900-01-01 01:56:56.700000
189,RJF,9.0,Aug,-9223372036854775808,1900-01-01 01:26:12.300000
190,SD2,30.0,Aug,-9223372036854775808,1900-01-01 01:44:49.700000
191,MH2,301.0,Aul,-9223372036854775808,1900-01-01 03:45:48.300000
192,SD3,102.0,Aus,-9223372036854775808,1900-01-01 02:16:32.300000
193,MH2,164.0,Aut,-9223372036854775808,1900-01-01 03:23:20.200000
194,K8,14.0,Ava,-9223372036854775808,1900-01-01 00:18:57.600000
195,K10,11.0,Ava,-9223372036854775808,1900-01-01 00:19:41.200000
196,SH1,164.0,Ave,-9223372036854775808,1900-01-01 01:50:07.200000
197,SH3,113.0,Ave,-9223372036854775808,1900-01-01 01:35:36.200000
198,MH2,334.0,Ayr,-9223372036854775808,1900-01-01 03:52:17.700000
199,MH2,107.0,Ayr,-9223372036854775808,1900-01-01 03:11:24.300000
200,MH2,219.0,Aze,-9223372036854775808,1900-01-01 03:30:48.400000
201,MH3,20.0,Aze,-9223372036854775808,1900-01-01 03:00:16.200000
0,MH4,185.0,Yam,-9223372036854775808,1900-01-01 04:41:36.400000
1,MH4,212.0,Yam,-9223372036854775808,1900-01-01 05:46:06
2,MH4,123.0,Yam,-9223372036854775808,1900-01-01 04:03:21.200000
3,MH4,133.0,Yam,-9223372036854775808,1900-01-01 04:06:21.600000
4,MD4,8.0,Yam,-9223372036854775808,1900-01-01 04:14:10.500000
5,MH2,434.0,Yam,-9223372036854775808,1900-01-01 04:40:14.200000
6,MD3,51.0,Yan,-9223372036854775808,1900-01-01 05:28:28.200000
7,MH3,105.0,Yan,-9223372036854775808,1900-01-01 03:24:30.800000
8,RH,170.0,Yan,-9223372036854775808,1900-01-01 01:34:49.900000
9,MH2,448.0,Yau,-9223372036854775808,1900-01-01 05:47:02.700000
10,SH3,10.0,Yer,-9223372036854775808,1900-01-01 01:19:46.100000
11,MH3,122.0,Yoa,-9223372036854775808,1900-01-01 03:27:58.900000
12,SH4,101.0,Yon,-9223372036854775808,1900-01-01 01:43:43.900000
13,SH2,84.0,You,-9223372036854775808,1900-01-01 01:26:12.300000
14,SH3,69.0,Yuk,-9223372036854775808,1900-01-01 01:31:03.200000
0,QH2,170.0,Pac,-9223372036854775808,1900-01-01 00:48:30.200000
1,K8,25.0,Pac,-9223372036854775808,1900-01-01 00:20:11.600000
2,K7,22.0,Pac,-9223372036854775808,1900-01-01 00:20:00.600000
3,SH2,329.0,Pac,-9223372036854775808,1900-01-01 01:45:51.500000
4,QD1,73.0,Pac,-9223372036854775808,1900-01-01 00:52:41.700000
5,SH3,161.0,Pac,-9223372036854775808,1900-01-01 01:39:42.100000
6,SH2,17.0,Pac,-9223372036854775808,1900-01-01 01:15:51.300000
7,K2,61.0,Pac,-9223372036854775808,1900-01-01 00:20:38.200000
8,SH2,318.0,Pac,-9223372036854775808,1900-01-01 01:44:49.100000
9,QH3,8.0,Pad,-9223372036854775808,1900-01-01 00:36:07.400000
10,SH3,128.0,Pad,-9223372036854775808,1900-01-01 01:36:32.300000
11,SH3,112.0,Pag,-9223372036854775808,1900-01-01 01:35:32.700000
12,SD4,4.0,Pag,-9223372036854775808,1900-01-01 01:42:09.600000
13,SD2,85.0,Pag,-9223372036854775808,1900-01-01 01:58:39.700000
14,SD2,24.0,Pag,-9223372036854775808,1900-01-01 01:43:12.700000
15,SH3,102.0,Pag,-9223372036854775808,1900-01-01 01:34:23.200000
16,SH3,242.0,Pag,-9223372036854775808,1900-01-01 01:45:49.900000
17,SH2,310.0,Pag,-9223372036854775808,1900-01-01 01:43:56.300000
18,SH2,56.0,Pag,-9223372036854775808,1900-01-01 01:23:57.300000
19,SD2,17.0,Pag,-9223372036854775808,1900-01-01 01:39:32.700000
20,MH3,344.0,Pag,-9223372036854775808,1900-01-01 04:15:31.800000
21,K2,86.0,Pah,-9223372036854775808,1900-01-01 00:23:01
22,MH3,270.0,Pah,-9223372036854775808,1900-01-01 03:54:40.400000
23,SH2,199.0,Pah,-9223372036854775808,1900-01-01 01:35:35.100000
24,MH2,42.0,Pah,-9223372036854775808,1900-01-01 02:57:31.200000
25,MH3,292.0,Pai,-9223372036854775808,1900-01-01 03:58:28.900000
26,QH3,81.0,Pai,-9223372036854775808,1900-01-01 00:47:13.600000
27,MH3,297.0,Pai,-9223372036854775808,1900-01-01 03:58:49.600000
28,QD2,150.0,Pai,-9223372036854775808,1900-01-01 01:01:21.500000
29,MH3,44.0,Pai,-9223372036854775808,1900-01-01 03:09:55.300000
30,SH2,179.0,Pai,-9223372036854775808,1900-01-01 01:34:08
31,QD1,138.0,Pai,-9223372036854775808,1900-01-01 01:03:03.800000
32,SH3,356.0,Pal,-9223372036854775808,1900-01-01 02:00:04.400000
33,QH3,155.0,Pal,-9223372036854775808,1900-01-01 00:53:55.800000
34,QH4,112.0,Pal,-9223372036854775808,1900-01-01 01:26:33.600000
35,QD4,37.0,Pal,-9223372036854775808,1900-01-01 01:47:11.500000
36,MH2,271.0,Pal,-9223372036854775808,1900-01-01 03:40:53.500000
37,SD1,20.0,Pal,-9223372036854775808,1900-01-01 01:45:06.200000
38,MH2,75.0,Pal,-9223372036854775808,1900-01-01 03:05:45.500000
39,QH3,94.0,Pan,-9223372036854775808,1900-01-01 00:48:03.400000
40,MH2,296.0,Pan,-9223372036854775808,1900-01-01 03:44:41.300000
41,SH3,76.0,Pan,-9223372036854775808,1900-01-01 01:31:42.800000
42,RH,66.0,Pan,-9223372036854775808,1900-01-01 00:53:24.400000
43,MH3,146.0,Pan,-9223372036854775808,1900-01-01 03:32:09.200000
44,MH3,117.0,Pan,-9223372036854775808,1900-01-01 03:26:27.500000
45,K1,85.0,Pan,-9223372036854775808,1900-01-01 00:26:28
46,K2,112.0,Pan,-9223372036854775808,1900-01-01 00:26:22.100000
47,SH2,347.0,Pan,-9223372036854775808,1900-01-01 01:49:01.600000
48,MD3,28.0,Pan,-9223372036854775808,1900-01-01 04:05:08.200000
49,SH3,228.0,Pap,-9223372036854775808,1900-01-01 01:44:38.900000
50,SH1,141.0,Paq,-9223372036854775808,1900-01-01 01:44:37.200000
51,SH3,217.0,Paq,-9223372036854775808,1900-01-01 01:43:51.800000
52,QD2,86.0,Paq,-9223372036854775808,1900-01-01 00:55:26.100000
53,SH4,234.0,Paq,-9223372036854775808,1900-01-01 02:17:09.800000
54,MH4,83.0,Par,-9223372036854775808,1900-01-01 03:49:24.500000
55,SH3,46.0,Par,-9223372036854775808,1900-01-01 01:27:53
56,SD4,12.0,Par,-9223372036854775808,1900-01-01 01:52:19.700000
57,QD2,114.0,Par,-9223372036854775808,1900-01-01 00:58:00.800000
58,QH1,45.0,Par,-9223372036854775808,1900-01-01 00:39:53.300000
59,MH4,152.0,Par,-9223372036854775808,1900-01-01 04:14:29.900000
60,MH2,250.0,Pas,-9223372036854775808,1900-01-01 03:37:22.600000
61,QH3,39.0,Pas,-9223372036854775808,1900-01-01 00:42:12.900000
62,QH3,7.0,Pas,-9223372036854775808,1900-01-01 00:35:53.200000
63,QD2,125.0,Pas,-9223372036854775808,1900-01-01 00:58:37.100000
64,SH3,295.0,Pas,-9223372036854775808,1900-01-01 01:50:51.700000
65,MH3,309.0,Pas,-9223372036854775808,1900-01-01 04:01:51.300000
66,K3,22.0,Pas,-9223372036854775808,1900-01-01 00:17:28.700000
67,K5,15.0,Pas,-9223372036854775808,1900-01-01 00:18:48.700000
68,RH,58.0,Pas,-9223372036854775808,1900-01-01 00:50:39.700000
69,SD2,44.0,Pas,-9223372036854775808,1900-01-01 01:46:58.200000
70,SH2,77.0,Pas,-9223372036854775808,1900-01-01 01:25:53
71,RJG,6.0,Pas,-9223372036854775808,1900-01-01 00:47:00.800000
72,QD3,57.0,Pas,-9223372036854775808,1900-01-01 00:57:55.300000
73,SH4,21.0,Pas,-9223372036854775808,1900-01-01 01:29:49.800000
74,SH2,185.0,Pas,-9223372036854775808,1900-01-01 01:34:21.900000
75,RD,59.0,Pat,-9223372036854775808,1900-01-01 01:48:37.100000
76,RH,172.0,Pat,-9223372036854775808,1900-01-01 01:48:37.600000
77,K2,84.0,Pat,-9223372036854775808,1900-01-01 00:22:48.600000
78,SH2,75.0,Pat,-9223372036854775808,1900-01-01 01:25:41.400000
79,MH2,133.0,Pat,-9223372036854775808,1900-01-01 03:18:16.700000
80,MH4,165.0,Pat,-9223372036854775808,1900-01-01 04:24:40.900000
81,SH1,201.0,Pau,-9223372036854775808,1900-01-01 02:10:46
82,MH1,128.0,Pau,-9223372036854775808,1900-01-01 04:05:06.700000
83,QD2,176.0,Pav,-9223372036854775808,1900-01-01 01:05:28.800000
84,SD2,16.0,Pea,-9223372036854775808,1900-01-01 01:37:47
85,SD1,27.0,Pec,-9223372036854775808,1900-01-01 01:46:42.900000
86,MH2,428.0,Ped,-9223372036854775808,1900-01-01 04:36:30.400000
87,QD4,7.0,Peg,-9223372036854775808,1900-01-01 00:52:21.200000
88,QD1,141.0,Pei,-9223372036854775808,1900-01-01 01:04:33.900000
89,K2,26.0,Pei,-9223372036854775808,1900-01-01 00:18:49.400000
90,MH2,226.0,Pel,-9223372036854775808,1900-01-01 03:32:13.800000
91,SH1,152.0,Pel,-9223372036854775808,1900-01-01 01:46:00.900000
92,QH3,104.0,Pel,-9223372036854775808,1900-01-01 00:48:48.500000
93,QD3,72.0,Pel,-9223372036854775808,1900-01-01 00:59:20.800000
94,QH1,114.0,Pel,-9223372036854775808,1900-01-01 00:44:38.300000
95,QD1,144.0,Pel,-9223372036854775808,1900-01-01 01:06:16.300000
96,QH2,57.0,Pel,-9223372036854775808,1900-01-01 00:41:44.500000
97,QH2,232.0,Pel,-9223372036854775808,1900-01-01 00:54:18.500000
98,K8,1.0,Pel,-9223372036854775808,1900-01-01 00:17:06.200000
99,SH3,13.0,Pel,-9223372036854775808,1900-01-01 01:20:30.400000
100,SH1,180.0,Pel,-9223372036854775808,1900-01-01 01:55:51.500000
101,SH2,169.0,Pel,-9223372036854775808,1900-01-01 01:33:28.200000
102,MH4,126.0,Pel,-9223372036854775808,1900-01-01 04:03:51
103,QH3,20.0,Pep,-9223372036854775808,1900-01-01 00:39:15.600000
104,RH,86.0,Per,-9223372036854775808,1900-01-01 00:57:02.900000
105,SH2,307.0,Per,-9223372036854775808,1900-01-01 01:43:34.600000
106,QH2,50.0,Per,-9223372036854775808,1900-01-01 00:41:01.100000
107,MH4,113.0,Per,-9223372036854775808,1900-01-01 03:58:23.600000
108,K4,31.0,Per,-9223372036854775808,1900-01-01 00:17:27.600000
109,QH3,134.0,Per,-9223372036854775808,1900-01-01 00:51:01.800000
110,K2,54.0,Per,-9223372036854775808,1900-01-01 00:20:07.300000
111,K8,19.0,Per,-9223372036854775808,1900-01-01 00:19:39.700000
112,K1,101.0,Per,-9223372036854775808,1900-01-01 00:28:24.600000
113,SD1,58.0,Per,-9223372036854775808,1900-01-01 01:58:55.600000
114,K3,20.0,Per,-9223372036854775808,1900-01-01 00:17:24.700000
115,MH2,15.0,Per,-9223372036854775808,1900-01-01 02:44:03.100000
116,SH2,135.0,Per,-9223372036854775808,1900-01-01 01:31:10.200000
117,MH2,417.0,Per,-9223372036854775808,1900-01-01 04:28:44.500000
118,SH3,153.0,Per,-9223372036854775808,1900-01-01 01:38:37.700000
119,QH4,15.0,Per,-9223372036854775808,1900-01-01 00:44:27.500000
120,MH3,362.0,Per,-9223372036854775808,1900-01-01 04:28:30.500000
121,MH2,401.0,Per,-9223372036854775808,1900-01-01 04:14:54.800000
122,K1,31.0,Per,-9223372036854775808,1900-01-01 00:21:08.200000
123,MH2,66.0,Per,-9223372036854775808,1900-01-01 03:03:01.600000
124,QD4,2.0,Per,-9223372036854775808,1900-01-01 00:45:15.600000
125,QH4,42.0,Per,-9223372036854775808,1900-01-01 00:49:50.800000
126,K3,25.0,Per,-9223372036854775808,1900-01-01 00:17:37.100000
127,K7,88.0,Per,-9223372036854775808,1900-01-01 00:28:38.300000
128,K1,87.0,Per,-9223372036854775808,1900-01-01 00:26:40.600000
129,QH2,19.0,Per,-9223372036854775808,1900-01-01 00:36:47.300000
130,MH3,310.0,Per,-9223372036854775808,1900-01-01 04:03:14.900000
131,K3,76.0,Per,-9223372036854775808,1900-01-01 00:19:42.800000
132,QD1,110.0,Per,-9223372036854775808,1900-01-01 00:57:57.100000
133,RH,153.0,Per,-9223372036854775808,1900-01-01 01:15:57.600000
134,RH,145.0,Per,-9223372036854775808,1900-01-01 01:11:46.900000
135,RD,38.0,Per,-9223372036854775808,1900-01-01 01:14:28.300000
136,MH3,188.0,Per,-9223372036854775808,1900-01-01 03:38:17.400000
137,SH4,223.0,Per,-9223372036854775808,1900-01-01 02:07:06.200000
138,SH2,139.0,Per,-9223372036854775808,1900-01-01 01:31:18.500000
139,QH2,218.0,Per,-9223372036854775808,1900-01-01 00:52:27.200000
140,MH2,234.0,Per,-9223372036854775808,1900-01-01 03:34:06.500000
141,K1,30.0,Per,-9223372036854775808,1900-01-01 00:21:07.500000
142,K1,32.0,Per,-9223372036854775808,1900-01-01 00:21:18.700000
143,SH4,122.0,Per,-9223372036854775808,1900-01-01 01:45:46.300000
144,K8,45.0,Per,-9223372036854775808,1900-01-01 00:21:41
145,K2,34.0,Per,-9223372036854775808,1900-01-01 00:19:07.400000
146,MH3,342.0,Per,-9223372036854775808,1900-01-01 04:14:40.200000
147,QH3,99.0,Per,-9223372036854775808,1900-01-01 00:48:26.300000
148,K4,35.0,Per,-9223372036854775808,1900-01-01 00:17:36.500000
149,SH3,306.0,Per,-9223372036854775808,1900-01-01 01:51:54.400000
150,K3,101.0,Per,-9223372036854775808,1900-01-01 00:21:47.600000
151,QH4,17.0,Per,-9223372036854775808,1900-01-01 00:45:30.600000
152,QD1,106.0,Per,-9223372036854775808,1900-01-01 00:57:41.100000
153,RH,98.0,Per,-9223372036854775808,1900-01-01 00:59:36.600000
154,K7,46.0,Per,-9223372036854775808,1900-01-01 00:22:23.500000
155,QD2,83.0,Per,-9223372036854775808,1900-01-01 00:54:57.100000
156,K1,7.0,Per,-9223372036854775808,1900-01-01 00:18:46.300000
157,SH2,213.0,Per,-9223372036854775808,1900-01-01 01:36:28.700000
158,QD2,174.0,Per,-9223372036854775808,1900-01-01 01:05:25.200000
159,SH2,150.0,Per,-9223372036854775808,1900-01-01 01:31:47.100000
160,SH2,89.0,Per,-9223372036854775808,1900-01-01 01:27:10.200000
161,MH4,140.0,Per,-9223372036854775808,1900-01-01 04:08:33.600000
162,QD4,34.0,Per,-9223372036854775808,1900-01-01 01:16:11.800000
163,MD2,65.0,Per,-9223372036854775808,1900-01-01 04:50:30.700000
164,RH,80.0,Pes,-9223372036854775808,1900-01-01 00:55:39.400000
165,MH2,381.0,Pet,-9223372036854775808,1900-01-01 04:06:03.700000
166,MH3,87.0,Pet,-9223372036854775808,1900-01-01 03:20:41.200000
167,K4,8.0,Pet,-9223372036854775808,1900-01-01 00:15:54.300000
168,SD4,16.0,Pet,-9223372036854775808,1900-01-01 01:59:32.200000
169,MH2,78.0,Pet,-9223372036854775808,1900-01-01 03:06:31
170,MH3,110.0,Pet,-9223372036854775808,1900-01-01 03:25:17.200000
171,QH2,23.0,Pet,-9223372036854775808,1900-01-01 00:37:31
172,QH3,100.0,Pey,-9223372036854775808,1900-01-01 00:48:28.800000
173,SH3,67.0,Pey,-9223372036854775808,1900-01-01 01:30:28.900000
174,QH4,16.0,Pfa,-9223372036854775808,1900-01-01 00:45:05
